location,lat,lon,artist_count
Q83362,43.39855,13.552530555,1
Q59306,43.183969444,13.611,1
Q2450465,47.504444444,28.397777777,1
Q307508,53.826666666,38.552222222,1
Q214956,48.855540667,16.048796054,2
Q134735,55.616666666,40.65,1
Q132572,46.85,29.63333333,1
Q1116052,57.86666667,34.05,1
Q5239,43.04,44.6775,2
Q2030641,51.7203,-3.8534,2
Q606559,32.6997,-92.6572,1
Q862679,33.599722222,-117.699444444,1
Q12633,42.81027,0.70991,1
Q1018717,33.533055555,132.658055555,1
Q25228,18.227222222,-63.048888888,1
Q590063,51.1815,0.9413,1
Q6425893,20.131944444,-155.793888888,1
Q38834,-21.134722222,-175.208333333,1
Q1249801,30.35,73.4,1
Q495547,16.891352777,-24.987983333,3
Q1010228,40.2025,-77.195,1
Q503623,5.55,-0.2167,1
Q5059329,32.9642,-94.8303,1
Q498024,42.66,-83.38,1
Q623568,35.225555555,-80.12,1
Q1763370,40.432791666,-3.697186111,1
Q576209,41.351111111,-88.837777777,1
Q1018158,-32.333333333,28.15,1
Q192180,56.9667,24.1333,1
Q651906,-16.732222222,-43.863611111,1
Q18808011,55.439829,52.471629,1
Q15273,59.866666666,30.983333333,1
Q158083,52.55,13.2,1
Q162677,55.5725,42.051388888,1
Q291030,50.178611111,22.324166666,1
Q15894,46.13049,14.40272,1
Q569626,50.069722222,8.486180555,1
Q15894,46.133333333,14.433333333,1
Q196466,56.983333333,60.466666666,1
Q219869,49.2925,31.458055555,1
Q141373,58.403333333,51.130361111,1
Q9829,51.6258,4.9433,1
Q264503,48.623888888,8.747222222,1
Q3792498,55.104927,55.347912,1
Q4288748,49.1275,24.790555555,1
Q136023,55.75,38.016666666,1
Q6494,66.533333333,66.633333333,1
Q155331,46.633333333,142.766666666,1
Q1059717,52.959166666,57.025,1
Q932886,40.986944444,29.036666666,2
Q2425314,40.916631,-95.928169,1
Q685509,8.105714,-80.971128,1
Q258138,59.853611111,30.059722222,1
Q13637195,54.111111111,40.827777777,1
Q1054943,53.991666666,58.248611111,1
Q76493,56.233333333,43.45,1
Q230104,39.208888888,45.412222222,3
Q373705,-14.788888888,-39.048888888,1
Q1785887,49.993988077,13.541132603,1
Q13651524,57.9802,36.4489,1
Q841309,34.155555555,135.209166666,1
Q1831695,55.9,27.16666667,1
Q7788,54.8,136.833333333,1
Q611787,51.86361111,58.21055556,3
Q134296,56.243333333,42.129166666,1
Q177888,59.683333333,30.433333333,2
Q193721,49.414485338,14.657835974,9
Q62937,52.7025,21.08276,1
Q611787,52.0,58.25,3
Q182428,44.118611111,27.260277777,2
Q10659410,59.34636944,18.04325833,2
Q54755,56.24,12.86,2
Q4168640,61.258611111,35.545277777,1
Q142996,66.039813888,60.131519444,1
Q193419,54.733333333,39.516666666,1
Q890311,45.45,28.283333333,1
Q15845766,56.3764,36.175,1
Q68213,46.724452777,6.532227777,2
Q104059,57.0,61.466666666,1
Q7658777,55.7197,-2.26422,1
Q6146281,42.991944444,-76.071666666,1
Q1987125,35.5703,-80.5781,1
Q660484,50.5403,-3.6087,1
Q1743809,-0.25,34.916666666,1
Q5526944,-0.93,36.97,1
Q2469027,53.57,-1.787,1
Q849592,43.658333333,-116.680277777,1
Q1987125,35.56931,-80.58173,1
Q1009247,54.7819,-127.168,1
Q866311,48.42,-122.326111111,1
Q2502532,35.525277777,-95.491944444,1
Q19804,52.0471,-0.0202,1
Q328846,27.486388888,-99.508055555,1
Q54191,42.1625,-71.041666666,1
Q663724,43.685277777,-70.357222222,2
Q836657,7.0,3.583333333,3
Q532408,39.653888888,-85.137777777,1
Q1108185,55.133,-6.661,1
Q3878263,21.282777777,-157.801666666,1
Q107146,37.65,-121.91,4
Q2924819,44.84611667,18.95562222,1
Q2282039,41.741111111,-70.599444444,1
Q2502532,35.52149,-95.49498,1
Q2892176,48.083333333,-52.894444444,1
Q589460,40.783333333,-74.326388888,3
Q2282039,41.74122,-70.59892,1
Q15054735,59.334444444,18.021944444,1
Q158424,51.422085,57.595296,1
Q2997726,48.6667,28.8,1
Q792508,44.76666667,39.86666667,1
Q103826,51.933333333,43.5,1
Q2564651,58.199722222,38.441111111,1
Q3874044,-6.89083333,110.63944444,1
Q173407,49.393055555,25.559722222,1
Q2246,56.483333333,44.533333333,1
Q983723,50.916666666,22.216666666,1
Q990210,49.9,38.9,1
Q102158,59.379166666,28.200555555,2
Q2431345,50.9,23.633333333,1
Q143376,53.45,56.033333333,1
Q390466,37.834444444,139.226,1
Q145115,53.116666666,34.983333333,1
Q3490,52.616666666,39.6,1
Q5449,56.632777777,47.895833333,2
Q219836,49.083333333,30.966666666,2
Q792508,44.799166666,39.720555555,1
Q2837,54.533333333,36.266666666,3
Q28520,50.105277777,1.835277777,1
Q19695182,54.809688888,47.038136111,1
Q1184891,41.2333,-80.5,1
Q10714734,57.430972222,15.074444444,1
Q509716,-33.798333333,151.2844444,1
Q4260402,19.6996,-155.99,1
Q984374,42.245833333,-84.401388888,2
Q331196,-34.633333333,-54.883333333,2
Q7088444,40.0343,-75.1213,1
Q36592,10.5,105.166666666,1
Q3459600,42.1031,-76.0547,1
Q976759,30.376666666,-94.315277777,1
Q659887,9.591666666,76.522222222,1
Q146659,51.463230555,-0.133938888,1
Q2173029,36.433055555,-99.397777777,1
Q209790,49.509722222,4.3675,1
Q926728,59.338888888,17.938888888,1
Q6477,50.962222222,13.940277777,3
Q5042,22.341944444,-80.276111111,1
Q2608168,32.1633,-91.7233,1
Q847673,38.46,-81.07,1
Q5753,39.654166666,66.959722222,12
Q10725723,62.048725,14.647241666,1
Q13100072,59.13118,10.21665,2
Q1774507,51.5126,-0.2245,1
Q10541970,63.13,14.28611111,1
Q1133674,40.0772,-75.3019,1
Q10568448,59.877119444,14.998252777,1
Q2276201,33.50818,-89.92036,1
Q48241,45.683333333,12.633333333,1
Q607666,40.9358,-74.1175,1
Q10713238,57.697,11.973388888,1
Q106909,59.364645173,17.022545111,1
Q7042637,0.0025,32.0164,1
Q1369658,42.464444444,-83.376388888,1
Q1021775,42.302777777,21.377222222,1
Q927541,50.36613674,15.631918228,3
Q275635,15.6,39.433333333,1
Q2276201,33.505,-89.922777777,1
Q1002124,55.6749,-3.77702,2
Q497804,36.08,-81.92,1
Q633036,14.973611,102.083056,1
Q9352844,56.6667,12.8,1
Q1023024,44.85,-93.783333333,1
Q1003693,36.641111111,-95.156666666,2
Q1133674,40.07928,-75.30157,1
Q10559627,57.775830555,12.282777777,1
Q5547055,38.911667,-77.075556,1
Q539292,42.09,-90.14,1
Q1919339,52.624038888,1.123330555,1
Q690062,55.1,14.7,2
Q7230482,48.45,-89.23,1
Q79469,32.784722222,-85.305833333,1
Q2984962,35.458055555,-94.794444444,2
Q1013584,59.69136111,9.0365,1
Q57083,59.698888888,10.655277777,1
Q90590,58.351944444,8.544444444,3
Q1021395,42.87064,-71.95175,1
Q494720,33.943055555,-117.228333333,1
Q3459193,40.845,-73.283333333,1
Q7951,53.016666666,158.65,1
Q420303,56.708,-2.467,1
Q14467,-29.9027,-71.252,2
Q219769,49.683333333,32.033333333,2
Q196483,52.583333333,32.766666666,2
Q1779303,62.97444444,8.72972222,1
Q2109005,5.433333333,-2.15,1
Q646684,-10.273611111,40.182777777,1
Q1021395,42.870555555,-71.951666666,1
Q5714,54.533333333,60.333333333,2
Q88813,58.8925,8.956666666,1
Q5420717,60.79575,10.69155556,1
Q484077,60.311667,6.814722,2
Q1023313,39.019908,39.60538,2
Q322155,24.366666666,88.6,1
Q1049,15.0,32.0,3
Q468765,33.951666666,131.246666666,3
Q474868,6.116666666,100.366666666,3
Q707030,-36.383333333,145.4,2
Q80810,33.446111111,51.168055555,2
Q1004686,66.016666666,12.633333333,2
Q262,28.0,1.0,3
Q1721808,48.212222222,29.362222222,1
Q1743985,56.233861111,-117.289833333,1
Q168843,36.565833333,53.059722222,4
Q79461,30.631111111,-87.886388888,1
Q2328841,46.759722222,28.353055555,1
Q125434,-33.958055555,25.6,5
Q200251,33.558888888,133.531388888,1
Q12771,46.616666666,6.55,5
Q975788,56.43028,48.99472,1
Q235571,49.486666666,105.922777777,1
Q1011310,49.55,27.966666666,1
Q155632,58.083333333,55.75,1
Q9938,52.653333333,5.073333333,1
Q127063,40.607777777,43.095833333,2
Q661415,47.878055555,14.133333333,1
Q189059,39.103611111,26.533055555,1
Q29385,46.339444444,42.276111111,1
Q755156,39.132777777,-76.691111111,1
Q4415621,56.28833333,38.06805556,1
Q4216717,48.667228048,25.842378807,1
Q615451,47.5725,31.311944444,1
Q984417,45.366666666,40.2,1
Q2415307,48.3,38.878055555,1
Q207876,34.178055555,131.473888888,1
Q4229012,55.4261,47.0994,1
Q4401738,49.029444444,28.292222222,1
Q183028,32.8,66.0,1
Q2684,56.128611111,40.405833333,3
Q243554,51.738888888,6.2925,1
Q201393,52.78416,27.5425,2
Q935348,61.090146823,14.628893758,2
Q1488548,-39.55083333,174.125,1
Q2080127,39.88083333,46.94722222,1
Q626062,59.25,16.666666666,1
Q102603,52.5,82.783333333,1
Q9330,45.383333333,7.65,2
Q2416525,48.4,37.833333333,1
Q4199684,55.616388888,38.100277777,1
Q4463213,49.488055555,26.541111111,1
Q387387,51.233333333,22.7,1
Q176636,55.8,38.966666666,1
Q185632,34.674997,33.044286,3
Q19157,56.916666666,59.95,1
Q4782,-45.089444444,170.966111111,1
Q511326,59.133333333,12.933333333,1
Q32504,51.401388888,-0.196111111,1
Q302893,52.682197222,0.940444444,1
Q2220102,37.69206,-81.624,1
Q978860,33.6947,-97.5236,1
Q779813,52.084169444,-4.657919444,2
Q1129726,-36.235,149.125833333,1
Q978175,33.1342,-95.6019,1
Q3403308,51.43486,-3.21398,1
Q574421,48.523063004,36.082601388,1
Q2407877,38.847777777,45.662222222,1
Q949596,41.492,-87.674,1
Q2669658,52.465423,-7.6963863,1
Q4999725,53.64,-0.4,1
Q598266,37.051388888,-122.013333333,1
Q793283,55.461053,-4.635836,2
Q1093471,-25.47916667,-57.05,1
Q314619,7.783333333,126.45,1
Q1684725,-45.133333333,170.1,1
Q1014338,40.6807,-74.3603,1
Q13744,13.833333333,121.0,2
Q981420,30.878055555,-96.595555555,1
Q2220102,37.693055555,-81.634444444,1
Q1129726,-36.231666666,149.1177778,1
Q813745,37.779722222,-81.183055555,2
Q11885056,57.89236667,12.0455,1
Q11057477,59.366694444,18.157277777,2
Q17510571,37.6192,-82.8439,1
Q14684044,34.2175,-118.369,1
Q6661589,52.670329,-3.291479,1
Q5197219,51.615511111,-3.771744444,1
Q10552115,59.802125,12.246805555,1
Q1374174,38.6444,-78.6733,1
Q200019,26.466666666,73.033333333,1
Q922836,57.123767744,12.395014647,1
Q769680,55.125,14.916666666,2
Q503361,55.583333333,13.033333333,2
Q995551,56.231103284,15.118155923,1
Q10604787,57.735744444,12.007261111,1
Q27447,58.352111218,11.914195436,3
Q209142,55.6,-3.783333333,1
Q948462,64.6,18.666666666,4
Q957313,44.155,-87.576388888,1
Q1474335,40.375,-74.1739,1
Q10707814,59.32376389,18.07204167,2
Q972564,59.363333333,17.965555555,1
Q11055449,59.1985,17.6261,1
Q208015,44.266666666,19.883333333,5
Q2253373,60.393907981,17.006871069,1
Q2412213,43.103888888,-77.752777777,1
Q1297746,57.496024296,13.110216168,1
Q10727562,57.698566666,11.996944444,3
Q203509,60.0,18.0,1
Q1374174,38.6479,-78.67141,1
Q10546040,59.331111111,18.061666666,1
Q4769904,49.885,-96.6356,1
Q4699836,18.675519444,83.486997222,1
Q1044,8.5,-12.1,1
Q395201,6.8,-1.083333333,2
Q842931,23.80104,90.409024,1
Q1869357,42.383333333,-82.916666666,1
Q686736,-34.9,-60.016666666,2
Q2358467,45.192222222,-67.277222222,1
Q79853,35.087222222,-92.453333333,1
Q2917058,32.561597222,35.3222,1
Q1639696,51.213888888,-102.462777777,1
Q826,4.18,73.51,1
Q630805,39.503055555,67.615,2
Q208718,19.615833333,37.216388888,1
Q1094110,54.890833333,-2.943888888,1
Q977,11.8,42.433333,1
Q595791,9.380277777,-75.268333333,2
Q721029,27.683333333,54.333333333,1
Q146530,58.884166666,22.644444444,3
Q969705,32.4783,-94.0639,1
Q3738335,60.794444444,11.067777777,2
Q580182,40.808055555,-91.115833333,1
Q56110,-33.0498,-71.4415,3
Q591791,-34.75,-58.383333333,1
Q947115,32.5094,-92.1183,4
Q1019575,61.830576353,16.09255303,2
Q556590,57.698955144,16.334069046,1
Q730565,52.577,-1.884,1
Q255161,61.348412434,16.083592595,1
Q2671021,32.5375,-82.9183,1
Q10612116,61.12,14.614527777,2
Q1004189,63.191666666,14.541666666,1
Q2039075,40.7997,-73.65,2
Q1640079,25.379166666,68.368333333,1
Q1975525,60.872282058,15.115669833,4
Q37211,24.87,67.05,1
Q10659387,59.33412778,18.02747222,1
Q2022432,35.743333333,-81.558611111,1
Q750835,-31.3667,-55.85,1
Q738338,58.907556406,17.944577884,2
Q1025649,-33.645,19.443611111,2
Q1837539,59.322701244,13.102677368,1
Q10613018,57.26430556,16.44955556,1
Q2854566,57.700419183,14.470015731,1
Q1186680,40.1542,-79.8828,1
Q1086276,40.7239,-74.2325,1
Q10550317,59.3297,18.04772222,2
Q634231,57.668639398,15.855066742,1
Q44803,-24.783333333,-65.416666666,2
Q34471,45.45,11.716666666,1
Q723811,-25.35,-57.42,1
Q179949,43.321666666,-0.759444444,1
Q1212,47.0,-110.0,3
Q323196,57.0766,-2.77949,1
Q1352536,18.483402,-69.929611,1
Q2859097,-27.916666666,-55.766666666,1
Q6269046,32.178055555,-94.900833333,1
Q489569,-17.38333333,32.21666667,1
Q503711,53.5,8.466666666,1
Q269015,36.354722222,-79.664444444,1
Q1828386,51.574444,6.006389,1
Q193445,41.182222222,41.819444444,2
Q73022,51.0,5.866666666,1
Q1020609,41.293888888,-72.3825,2
Q1924412,45.650277777,-95.389722222,1
Q111709,36.9,-87.49,1
Q947342,-21.958888888,-44.89,2
Q1020609,41.29177,-72.3762,2
Q2028342,35.908333333,-81.53,1
Q459553,18.503611111,-88.305277777,1
Q983681,55.547183588,13.947288631,2
Q1188,23.25,77.417,1
Q67027,47.049722222,9.416666666,1
Q320939,50.350570679,14.474193495,6
Q1008765,53.8711,-2.3916,2
Q528432,5.933333333,10.166666666,2
Q41599,53.916666666,14.25,2
Q634242,48.921111111,33.343055555,1
Q209329,45.120555555,21.298611111,1
Q4864952,36.5536,-87.1419,1
Q2333774,52.4585,-1.2029,1
Q1171,15.401944,74.043333,1
Q41599,53.8502,14.31313,2
Q41599,53.8502,14.3131,2
Q1336,48.45,-68.533333333,1
Q2228882,44.633611,-86.234444,1
Q6386381,-33.715833333,150.955,1
Q2028231,38.681944444,-121.213888888,1
Q47392626,59.408997,5.279389,4
Q6958111,-41.2002,174.952,1
Q734356,57.240889094,12.865524919,1
Q135970,-26.856944444,-58.303888888,1
Q1857774,53.8346,-2.218,1
Q13383459,59.31,18.163889,1
Q2938844,10.111007,-63.104782,1
Q18334316,63.823611111,20.267777777,1
Q433632,28.6825,-17.765,1
Q3474319,36.244444444,-80.069722222,1
Q851718,53.845,-0.427,1
Q503746,59.45,17.916666666,1
Q10601458,62.268888888,17.373888888,1
Q1189982,-32.916666666,-68.833333333,1
Q211055,-25.865277777,25.644166666,4
Q1631311,41.400924,-4.313588,3
Q10433387,57.721944444,12.946944444,1
Q10496851,58.47555556,15.41305556,1
Q4973721,59.33777778,17.94027778,3
Q2723864,23.2,-82.5,3
Q41496,10.8,79.15,1
Q10515393,57.885388888,14.021,1
Q211649,67.0,20.0,1
Q590866,35.7117,51.407,1
Q1357023,43.806666666,141.933333333,1
Q983893,64.582525015,18.680604087,1
Q2226778,-9.63583,119.413,1
Q203301,5.533333333,7.483333333,1
Q977206,38.2956,-85.7314,1
Q126051,41.439722222,-72.015,1
Q2233911,41.0278,-81.7297,1
Q952594,38.9214,-79.8508,1
Q1010322,55.9333,-3.65,1
Q3192115,19.3693,-154.964,1
Q956862,37.1322,-92.2639,1
Q920496,18.05,-77.533333333,2
Q638781,53.855362,-6.537895,1
Q482888,40.514722222,-111.873055555,1
Q991363,48.95,-57.95,1
Q909220,-45.484027777,170.715263888,1
Q150214,51.5366,-0.2039,1
Q771575,-8.890277777,-36.492777777,1
Q1517614,43.515,-114.306,1
Q1189062,47.617401,23.611502,1
Q165845,58.209,-6.387,1
Q430949,58.516944444,-117.136111111,1
Q2788730,39.298333333,-85.221388888,1
Q963779,40.122777777,-96.665555555,1
Q577816,41.120833333,-88.835277777,1
Q167600,47.7975,3.566944444,1
Q1015681,-41.216666666,174.916666666,1
Q6519144,8.45,-13.216666666,1
Q2875020,-19.583333333,147.4,1
Q852581,34.113055555,-118.155833333,1
Q169923,53.333333333,-9.0,1
Q173338,42.393333333,18.921944444,1
Q13840,14.16666667,121.33333333,2
Q1010220,56.0718,-4.33726,1
Q6696010,43.2,-81.3833,1
Q15338,16.57,82.15,1
Q2026441,35.536944444,-78.284722222,1
Q955151,38.258611111,-94.335,1
Q991540,55.411111111,25.066666666,1
Q891820,39.266666666,-9.15,1
Q201026,22.083333333,-159.5,1
Q201835,65.604167,25.208333,1
Q4106570,49.861666666,32.105277777,1
Q748336,13.102777777,103.198333333,2
Q857272,36.116666666,137.95,1
Q231151,27.683333333,-8.133333333,1
Q1010998,57.413055555,-6.193611111,1
Q18097,38.316666666,127.233333333,1
Q693670,35.458611111,-88.867222222,1
Q748336,13.1,103.2,2
Q3847335,19.7,-102.533333333,1
Q955992,52.216666666,24.366666666,1
Q491966,37.16,-83.71,1
Q712832,6.5,0.5,2
Q488445,62.14678,6.068,3
Q7984991,51.5043,-0.4646,1
Q6552244,-26.135,27.992,1
Q932577,27.909166666,-82.7875,1
Q2459054,30.23604,-92.82265,1
Q484101,61.541667,6.408889,1
Q473209,50.6761,-120.341,1
Q384807,34.257222,-118.467222,1
Q31805,-46.429,168.362,2
Q237254,43.827222222,23.236388888,5
Q491340,38.7525,-121.289444444,1
Q407340,42.199444444,25.324166666,4
Q8697,51.2,13.433333333,1
Q3420709,18.875052777,83.499427777,1
Q1083524,39.86789,-75.13156,1
Q6397893,40.7096,-73.8307,1
Q191015,54.633333333,24.933333333,1
Q5973954,33.0681,-117.303,1
Q138548,38.94,-74.905277777,1
Q501800,38.34,-81.53,1
Q546887,42.681111111,-82.736944444,1
Q2634492,55.3372,10.4367,1
Q494049,61.998611111,6.584166666,1
Q2534322,47.166666666,29.121388888,1
Q10526832,59.240069444,17.985,1
Q8242664,-32.2333,-60.9833,1
Q1011252,55.4617,-4.36151,1
Q2603127,37.103053,42.082242,1
Q765793,37.100277777,58.509444444,1
Q41562,8.783333333,78.133333333,1
Q3240427,62.63228,17.93794,1
Q112813,24.022777777,-104.654444444,2
Q179180,57.1,12.25,1
Q10496654,59.047666666,16.594972222,1
Q954556,37.851388888,-1.426388888,1
Q2603127,37.178055555,42.140277777,1
Q726287,41.877222222,-80.796944444,1
Q4879087,51.4501,-0.43998,1
Q14839,53.471388888,7.483611111,1
Q1323619,60.074138058,15.009317764,1
Q2648949,35.689444444,-84.863888888,1
Q991369,35.139166666,-78.999166666,1
Q90595,58.724722,9.23,1
Q1007603,-34.607222222,-56.359722222,1
Q15624,41.413888888,2.015833333,2
Q10519255,59.33560278,18.08112778,3
Q174126,59.514072779,15.991544927,2
Q1822978,9.36666667,-68.71666667,1
Q524894,16.736666666,-92.638333333,1
Q10716051,57.641666666,18.2975,1
Q2421210,34.64722,60.0475,1
Q946497,-25.27,-57.487222222,1
Q524379,65.527682799,17.530299974,1
Q1093634,-25.383333333,-57.333333333,1
Q366948,28.65,-17.9,1
Q2623972,18.300833,-66.245,1
Q9580,42.340833333,-3.699722222,3
Q2991521,22.010277777,-99.652222222,1
Q67094,47.568611111,8.419166666,1
Q115329,21.378611111,-77.918611111,2
Q832984,36.2755873,-6.0877024,1
Q3433770,59.337944444,18.060111111,2
Q1465213,43.133333333,-7.066666666,2
Q1765676,37.8346076,-3.903806754,1
Q77433,40.32825,-3.765402777,1
Q317946,37.466666666,57.333333333,2
Q2623972,18.30079,-66.24489,1
Q277302,36.416666666,-6.15,1
Q122872,56.551510906,14.135050988,1
Q3427889,59.317047222,18.078058333,1
Q41997,-36.7145,-73.1141,1
Q10713940,60.163569,17.601125,1
Q5305676,16.7928,82.0635,1
Q6729249,52.9452,-3.9882,1
Q7703112,48.5,-54.2167,1
Q1777567,60.7153,10.8614,1
Q2857809,63.44527778,18.1175,1
Q500806,9.3,76.466666666,1
Q1007,12.0,-15.0,2
Q497938,35.52,-78.37,1
Q2087855,30.8833,-84.2167,1
Q590046,-23.9,-56.333,1
Q80252,25.002777777,-107.502777777,1
Q1750484,-25.48,-57.23,1
Q759052,40.1308,-75.4258,1
Q234053,45.633611111,-122.602777777,3
Q743521,54.283333333,-0.4,1
Q444210,40.5107,-78.3997,1
Q682571,11.5,8.5,1
Q2717421,-25.49,-57.46,1
Q211760,24.790277777,-107.387777777,2
Q49184,42.45,-73.25,1
Q578351,41.12,-87.86,1
Q517107,50.716944444,11.3275,3
Q146667,51.4279,-0.1235,1
Q2099330,-34.516666666,-58.483333333,1
Q128321,32.005,-102.09917,2
Q795211,55.9358,-129.991,1
Q5305676,16.7894873,82.0631194,1
Q484074,60.959722222,9.264166666,1
Q957828,37.383580555,-6.0052,1
Q378782,35.509444444,-98.974166666,2
Q24012845,42.55901,-3.05032,1
Q490200,47.413333333,9.896111111,2
Q47475,41.069166666,-2.639166666,1
Q95088,37.5,-5.5,1
Q3693997,-37.45467,-61.93343,1
Q903792,18.613025,-95.656273611,1
Q615244,-34.658223,-58.667213,1
Q204123,42.454444444,-6.158611111,1
Q613908,38.5613358,-6.3392419,1
Q2064433,-34.6,-58.416666666,1
Q135939,-26.183333333,-56.366666666,1
Q147368,-33.5275,-54.939166666,1
Q47062,-25.32,-57.54,1
Q486792,40.033333333,-3.602777777,1
Q1409180,59.928889,11.1625,1
Q767916,23.8,72.4,1
Q2734072,18.28,83.4,1
Q2718422,-26.05,-56.5,1
Q13986486,25.75722222,-108.82166667,1
Q1026688,-34.620555555,-58.371666666,1
Q659841,48.345277777,16.333055555,2
Q3693997,-37.4667,-61.9333,1
Q1001914,11.966666666,-86.1,1
Q1328458,-34.633333333,-58.533333333,1
Q815709,47.6328,-52.9658,1
Q502212,33.466666666,48.35,2
Q765571,32.008888888,51.866666666,1
Q11850236,61.54813607,23.89136297,1
Q483134,37.5,127.0,1
Q174341,36.581666666,36.165,1
Q842355,-19.123055555,-64.323611111,1
Q335135,2.4411,-76.6061,1
Q981529,33.25,-100.567,1
Q683206,18.399722222,-66.05,2
Q774,15.5,-90.25,2
Q71113,41.75,-6.0,1
Q830390,-33.230833333,-54.382222222,2
Q579869,-24.3875,-65.25916667,1
Q19775,51.698,-0.183,1
Q130553,38.749444444,28.122777777,1
Q1815110,9.9331667,-84.0469973,1
Q56135,-33.5809,-71.6132,3
Q189697,41.2,32.633333333,1
Q1921314,41.026388888,39.007222222,3
Q174341,36.494722222,36.089722222,1
Q376797,40.063055555,41.566944444,1
Q1002577,4.084722222,-76.198611111,1
Q895459,41.373888888,-83.650833333,1
Q1766928,41.796111111,-5.64,1
Q842688,43.1522612,-5.972450415,1
Q71097,41.583333333,-4.666666666,1
Q3438210,59.31899444,18.06721667,2
Q1935173,9.75,-84.23333333,1
Q1641884,42.387777777,-1.794722222,1
Q1774790,38.3878613,-2.5826373,1
Q13930,38.8682065,-1.0978627,1
Q1014303,64.183333333,25.966666666,1
Q2193617,52.0411,-4.30949,1
Q502447,34.69,-81.62,1
Q83285,41.324166666,19.455833333,2
Q988280,61.502777777,25.684722222,1
Q2012613,35.188333333,-86.1125,1
Q569661,50.183125,8.463541666,2
Q786957,10.166666666,-61.666666666,1
Q988280,61.5037719,25.6837029,1
Q54743,57.930093838,12.530755224,4
Q331078,36.466944444,52.356944444,1
Q1003724,44.879166666,-91.918055555,1
Q853673,60.883333333,26.333333333,3
Q212757,37.05,41.216666666,2
Q247128,61.429166666,21.875,1
Q2661507,51.6539,-9.9111,1
Q1473663,18.0,-77.0,2
Q1907352,41.609166666,-4.433611111,1
Q5992,62.431944444,22.179444444,1
Q503132,58.916666666,11.916666666,1
Q10678415,58.933666666,12.207194444,1
Q2407123,39.9261,-86.6275,1
Q2223918,56.743296352,12.950124607,1
Q732730,42.82648,-1.61563,3
Q15138612,59.74389,10.20449,1
Q738303,26.092222222,-98.277777777,2
Q10587190,60.498430555,14.964777777,1
Q2407123,39.92671,-86.62889,1
Q960119,-34.268333333,-62.7125,1
Q10662267,55.839722222,12.960833333,1
Q651051,34.3044,-83.8339,1
Q15098,40.071666666,-2.135,1
Q892660,32.97389,-90.82944,1
Q6754586,6.92833333,79.86416667,1
Q1018441,61.543718286,17.001651138,1
Q134762,29.55,34.95,1
Q18292494,59.30752778,18.14060556,1
Q2466841,-34.683333333,-58.55,1
Q2038169,62.109871471,16.70250501,1
Q1011521,56.061111111,-3.233333333,1
Q2746097,60.311111,5.391389,2
Q2668438,41.2564,-89.1789,1
Q3026515,44.6278,19.08,1
Q4792515,-37.857,145.021,1
Q18334839,58.380277777,12.325833333,1
Q2451275,38.65,-27.1,1
Q10323671,-25.4,32.8,1
Q1972079,50.176209198,15.651772039,1
Q599716,40.615,-80.263055555,1
Q968959,51.686,-0.0331,1
Q1015788,31.369722222,119.823888888,1
Q21165,58.170004641,13.555144723,1
Q965125,42.531666666,-98.976944444,1
Q1816766,38.3381,-87.3472,1
Q10707702,59.24305556,18.23055556,1
Q1010166,56.1611,-3.06424,1
Q2292590,65.716666666,-21.683333333,1
Q1904367,32.643888888,-90.368055555,1
Q1005953,43.615555555,-84.247222222,1
Q3775738,53.333615,-6.2908,1
Q2374079,39.48167,-84.45944,1
Q4993361,59.095277777,7.533333333,1
Q427177,40.14083,-74.10694,1
Q79370,33.692068,-87.832358,1
Q2498737,51.502,-0.676,1
Q36260,-13.833333333,-171.833333333,1
Q456577,-23.865,35.383333333,1
Q183584,36.06171,103.83177,1
Q1541556,59.0,10.033333333,1
Q2699384,50.085837893,13.347869268,1
Q10433192,62.540083333,15.906777777,1
Q1982889,50.784581668,14.03141297,1
Q319272,21.8,-79.966666666,1
Q1592909,59.940743735,16.856236809,1
Q1020730,35.5,-85.016666666,1
Q765594,35.166388888,47.804444444,1
Q54758,58.991856669,16.201437074,1
Q2541899,19.061666666,-96.162222222,1
Q3774,-36.6067,-72.1033,1
Q15473,41.453888888,2.211111111,2
Q35045,-19.583333333,-65.75,2
Q6319807,-7.098168,-78.073166,1
Q662180,39.5988544,-3.1173215,1
Q2658439,-29.0989143,-56.5534621,1
Q2651278,20.715,-100.756666666,1
Q1012813,60.040268487,13.705392649,2
Q7383794,-24.31,29.27,2
Q2907,-19.04306,-65.25917,1
Q288685,-25.74946,-56.43518,3
Q5756,40.42526,-3.69063,1
Q1301660,-34.666666666,-58.5,1
Q2220276,51.3652,-0.1676,2
Q1018102,43.310277777,-5.691944444,1
Q28587,34.8,48.516666666,4
Q765496,43.236666666,-2.89,1
Q12697,47.716666666,8.566666666,2
Q54757,57.628997457,18.307108945,1
Q2241864,-34.4406879,-58.5574801,3
Q1001154,63.160324207,17.266882578,3
Q1017554,-34.816666666,-58.466666666,1
Q706029,-33.033333333,137.066666666,1
Q2658439,-29.09683,-56.55043,1
Q189288,52.192777777,-1.706388888,1
Q35246,-17.966666666,-67.116666666,2
Q840962,-23.4025,-57.441388888,1
Q26881,56.036,12.6106,1
Q1594054,40.85593,-73.20067,1
Q52603,35.0,-5.9,2
Q3642,15.333333333,38.916666666,2
Q5073143,18.08333,-77.26667,2
Q470188,51.666666666,-0.633333333,1
Q1207951,35.166444444,136.946444444,1
Q5073143,18.082691666,-77.266997222,2
